participantId,teamId,championId,spell1Id,spell2Id,team,summonerName,role,stats.participantId,stats.win,stats.item0,stats.item1,stats.item2,stats.item3,stats.item4,stats.item5,stats.item6,stats.kills,stats.deaths,stats.assists,stats.largestKillingSpree,stats.largestMultiKill,stats.killingSprees,stats.longestTimeSpentLiving,stats.doubleKills,stats.tripleKills,stats.quadraKills,stats.pentaKills,stats.unrealKills,stats.totalDamageDealt,stats.magicDamageDealt,stats.physicalDamageDealt,stats.trueDamageDealt,stats.largestCriticalStrike,stats.totalDamageDealtToChampions,stats.magicDamageDealtToChampions,stats.physicalDamageDealtToChampions,stats.trueDamageDealtToChampions,stats.totalHeal,stats.totalUnitsHealed,stats.damageSelfMitigated,stats.damageDealtToObjectives,stats.damageDealtToTurrets,stats.visionScore,stats.timeCCingOthers,stats.totalDamageTaken,stats.magicalDamageTaken,stats.physicalDamageTaken,stats.trueDamageTaken,stats.goldEarned,stats.goldSpent,stats.turretKills,stats.inhibitorKills,stats.totalMinionsKilled,stats.neutralMinionsKilled,stats.neutralMinionsKilledTeamJungle,stats.neutralMinionsKilledEnemyJungle,stats.totalTimeCrowdControlDealt,stats.champLevel,stats.visionWardsBoughtInGame,stats.sightWardsBoughtInGame,stats.wardsPlaced,stats.wardsKilled,stats.firstBloodKill,stats.firstBloodAssist,stats.firstTowerKill,stats.firstTowerAssist,stats.firstInhibitorKill,stats.firstInhibitorAssist,stats.combatPlayerScore,stats.objectivePlayerScore,stats.totalPlayerScore,stats.totalScoreRank,stats.playerScore0,stats.playerScore1,stats.playerScore2,stats.playerScore3,stats.playerScore4,stats.playerScore5,stats.playerScore6,stats.playerScore7,stats.playerScore8,stats.playerScore9,stats.perk0,stats.perk0Var1,stats.perk0Var2,stats.perk0Var3,stats.perk1,stats.perk1Var1,stats.perk1Var2,stats.perk1Var3,stats.perk2,stats.perk2Var1,stats.perk2Var2,stats.perk2Var3,stats.perk3,stats.perk3Var1,stats.perk3Var2,stats.perk3Var3,stats.perk4,stats.perk4Var1,stats.perk4Var2,stats.perk4Var3,stats.perk5,stats.perk5Var1,stats.perk5Var2,stats.perk5Var3,stats.perkPrimaryStyle,stats.perkSubStyle,stats.statPerk0,stats.statPerk1,stats.statPerk2,timeline.participantId,timeline.creepsPerMinDeltas.10-20,timeline.creepsPerMinDeltas.0-10,timeline.creepsPerMinDeltas.30-end,timeline.creepsPerMinDeltas.20-30,timeline.xpPerMinDeltas.10-20,timeline.xpPerMinDeltas.0-10,timeline.xpPerMinDeltas.30-end,timeline.xpPerMinDeltas.20-30,timeline.goldPerMinDeltas.10-20,timeline.goldPerMinDeltas.0-10,timeline.goldPerMinDeltas.30-end,timeline.goldPerMinDeltas.20-30,timeline.damageTakenPerMinDeltas.10-20,timeline.damageTakenPerMinDeltas.0-10,timeline.damageTakenPerMinDeltas.30-end,timeline.damageTakenPerMinDeltas.20-30,timeline.role,timeline.lane,gameId,platformId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,stats.kills.team,stats.deaths.team,stats.assists.team,stats.doubleKills.team,stats.tripleKills.team,stats.quadraKills.team,stats.pentaKills.team,stats.unrealKills.team,stats.magicDamageDealt.team,stats.physicalDamageDealt.team,stats.trueDamageDealt.team,stats.largestCriticalStrike.team,stats.totalDamageDealtToChampions.team,stats.magicDamageDealtToChampions.team,stats.physicalDamageDealtToChampions.team,stats.trueDamageDealtToChampions.team,stats.totalHeal.team,stats.totalUnitsHealed.team,stats.damageSelfMitigated.team,stats.damageDealtToObjectives.team,stats.damageDealtToTurrets.team,stats.visionScore.team,stats.timeCCingOthers.team,stats.totalDamageTaken.team,stats.magicalDamageTaken.team,stats.physicalDamageTaken.team,stats.trueDamageTaken.team,stats.goldEarned.team,stats.turretKills.team,stats.inhibitorKills.team,stats.totalMinionsKilled.team,stats.neutralMinionsKilled.team,stats.neutralMinionsKilledTeamJungle.team,stats.neutralMinionsKilledEnemyJungle.team,stats.totalTimeCrowdControlDealt.team,stats.visionWardsBoughtInGame.team,stats.sightWardsBoughtInGame.team,stats.wardsPlaced.team,stats.wardsKilled.team,timeline.creepsPerMinDeltas.10-20.team,timeline.creepsPerMinDeltas.0-10.team,timeline.creepsPerMinDeltas.30-end.team,timeline.creepsPerMinDeltas.20-30.team,timeline.xpPerMinDeltas.10-20.team,timeline.xpPerMinDeltas.0-10.team,timeline.xpPerMinDeltas.30-end.team,timeline.xpPerMinDeltas.20-30.team,timeline.goldPerMinDeltas.10-20.team,timeline.goldPerMinDeltas.0-10.team,timeline.goldPerMinDeltas.30-end.team,timeline.goldPerMinDeltas.20-30.team,timeline.damageTakenPerMinDeltas.10-20.team,timeline.damageTakenPerMinDeltas.0-10.team,timeline.damageTakenPerMinDeltas.30-end.team,timeline.damageTakenPerMinDeltas.20-30.team
1,100,58,4,12,VL,Vexzuss,TOP,1,False,3047,6630,2055,3153,1037,0,3340,3,5,0,0,1,0,465,0,0,0,0,0,119752,4239,114841,672,0,13376,1451,11826,98,7553,1,17985,4218,1615,23,14,26573,5098,17172,4302,10020,9575,1,0,198,10,7,0,87,14,8,0,9,6,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,439,0,0,9111,383,60,0,9105,21,30,0,8299,711,0,0,8453,997,0,0,8473,766,0,0,8000,8400,5005,5008,5002,1,6.6,8.5,,,420.3,464.2,,,310.5,300.1,,,913.1,426.9,,,DUO,MIDDLE,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,4,20,5,0,0,0,0,0,123933,296108,35512,369,34289,12440,20601,1245,17939,10,48938,18204,2517,168,55,78229,24413,45789,8021,39417,2,0,644,121,94,0,631,41,0,77,30,24.900000000000002,23.7,0.0,0.0,1718.2999999999997,1638.1,0.0,0.0,1480.6,1138.4,0.0,0.0,2613.0,1446.1999999999998,0.0,0.0
2,100,80,4,11,VL,xu,JG,2,False,3044,6630,0,0,3047,0,3364,0,5,1,0,0,0,898,0,0,0,0,0,96539,6133,79517,10889,0,3707,0,3322,385,7171,1,14090,10408,0,29,7,24430,8752,14579,1097,6809,6750,0,0,18,99,79,0,129,11,10,0,12,8,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,52,0,0,9111,0,20,0,9105,0,0,0,8014,43,0,0,8126,111,0,0,8105,3,1,0,8000,8100,5005,5008,5002,2,0.8,0.2,,,249.5,277.2,,,263.7,206.3,,,799.9,472.9,,,DUO,MIDDLE,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,4,20,5,0,0,0,0,0,123933,296108,35512,369,34289,12440,20601,1245,17939,10,48938,18204,2517,168,55,78229,24413,45789,8021,39417,2,0,644,121,94,0,631,41,0,77,30,24.900000000000002,23.7,0.0,0.0,1718.2999999999997,1638.1,0.0,0.0,1480.6,1138.4,0.0,0.0,2613.0,1446.1999999999998,0.0,0.0
3,100,134,12,4,VL,Eluviet,MID,3,False,1058,1052,3020,1082,3070,6655,3363,0,3,1,0,0,0,917,0,0,0,0,0,115288,99217,11815,4256,0,6355,5795,560,0,577,1,3687,510,33,22,16,8015,2988,4470,556,8309,7810,0,0,198,8,8,0,312,13,5,0,12,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,4,0,0,8226,250,694,0,8210,0,0,0,8237,264,0,0,8345,3,0,0,8352,200,576,694,8200,8300,5005,5008,5003,3,7.9,7.1000000000000005,,,420.79999999999995,421.5,,,319.4,239.5,,,289.9,134.6,,,DUO,BOTTOM,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,4,20,5,0,0,0,0,0,123933,296108,35512,369,34289,12440,20601,1245,17939,10,48938,18204,2517,168,55,78229,24413,45789,8021,39417,2,0,644,121,94,0,631,41,0,77,30,24.900000000000002,23.7,0.0,0.0,1718.2999999999997,1638.1,0.0,0.0,1480.6,1138.4,0.0,0.0,2613.0,1446.1999999999998,0.0,0.0
4,100,145,7,4,VL,Godles,ADC,4,False,6672,6676,2031,1055,0,3006,3363,1,3,1,0,1,0,660,0,0,0,0,0,103522,7810,83722,11989,369,6783,2043,4395,344,2323,3,4431,2527,869,25,1,9967,4214,4750,1002,8749,8585,1,0,195,0,0,0,8,12,5,0,11,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,26,78,0,8139,444,0,0,8138,2,0,0,8135,397,2,0,8009,367,0,0,9103,0,0,0,8100,8000,5005,5008,5002,4,7.9,6.7,,,382.3,295.8,,,370.4,240.8,,,295.5,249.1,,,DUO,BOTTOM,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,4,20,5,0,0,0,0,0,123933,296108,35512,369,34289,12440,20601,1245,17939,10,48938,18204,2517,168,55,78229,24413,45789,8021,39417,2,0,644,121,94,0,631,41,0,77,30,24.900000000000002,23.7,0.0,0.0,1718.2999999999997,1638.1,0.0,0.0,1480.6,1138.4,0.0,0.0,2613.0,1446.1999999999998,0.0,0.0
5,100,201,4,14,VL,iMinions,SUP,5,False,3190,2055,3857,0,0,3047,3364,0,4,2,0,0,0,461,0,0,0,0,0,20454,6534,6213,7706,0,4068,3151,498,418,315,4,8745,541,0,69,17,9244,3361,4818,1064,5530,5125,0,0,35,4,0,0,95,10,13,0,33,11,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1120,0,0,8463,126,0,0,8473,431,0,0,8242,35,0,0,8316,380,0,0,8352,39,225,0,8400,8300,5005,5002,5002,5,1.7000000000000002,1.2000000000000002,,,245.39999999999998,179.39999999999998,,,216.60000000000002,151.7,,,314.6,162.7,,,DUO,BOTTOM,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,4,20,5,0,0,0,0,0,123933,296108,35512,369,34289,12440,20601,1245,17939,10,48938,18204,2517,168,55,78229,24413,45789,8021,39417,2,0,644,121,94,0,631,41,0,77,30,24.900000000000002,23.7,0.0,0.0,1718.2999999999997,1638.1,0.0,0.0,1480.6,1138.4,0.0,0.0,2613.0,1446.1999999999998,0.0,0.0
6,200,164,12,14,JV,Alpha,TOP,6,True,2055,3078,3074,3111,3123,1036,3340,6,2,4,4,2,2,871,1,0,0,0,0,133610,767,108338,24504,0,14718,767,8421,5529,4767,1,17884,16366,5925,25,11,18619,2112,16130,377,11159,9383,3,0,186,8,1,0,180,15,5,0,10,1,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,624,442,0,8401,460,0,0,8473,526,0,0,8451,181,0,0,8304,9,4,5,8345,3,0,0,8400,8300,5005,5008,5002,6,6.5,6.800000000000001,,,443.9,429.7,,,349.6,314.9,,,616.3,332.1,,,NONE,JUNGLE,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,20,5,52,3,0,0,0,0,161358,391622,51500,231,57413,22023,27364,8022,40409,13,53948,72081,16901,180,97,74070,15942,54882,3245,52524,8,1,671,197,128,16,883,31,0,78,26,27.499999999999996,23.4,0.0,0.0,2189.0,1741.7,0.0,0.0,1790.0,1297.1,0.0,0.0,2284.8999999999996,1777.7000000000003,0.0,0.0
7,200,120,6,11,JV,Osito Felpuwu,JG,7,True,2055,3047,3078,1037,3044,0,3364,3,2,10,2,1,1,594,0,0,0,0,0,165907,17771,140715,7419,0,9073,1834,7003,235,18086,1,17947,27550,1614,25,18,29520,6293,22771,456,9678,7583,0,1,20,152,108,4,158,14,9,0,9,5,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,8,0,0,8275,16,0,0,8234,9484,0,0,8232,5,10,0,8143,324,0,0,8135,3850,4,0,8200,8100,5005,5008,5002,7,0.7,0.4,,,417.9,326.0,,,335.4,251.70000000000002,,,1011.5999999999999,850.3,,,NONE,JUNGLE,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,20,5,52,3,0,0,0,0,161358,391622,51500,231,57413,22023,27364,8022,40409,13,53948,72081,16901,180,97,74070,15942,54882,3245,52524,8,1,671,197,128,16,883,31,0,78,26,27.499999999999996,23.4,0.0,0.0,2189.0,1741.7,0.0,0.0,1790.0,1297.1,0.0,0.0,2284.8999999999996,1777.7000000000003,0.0,0.0
8,200,61,12,4,JV,Akunma,MID,8,True,2033,2421,6655,1058,3040,3111,3363,5,0,10,5,2,1,0,1,0,0,0,0,153509,135909,17054,546,0,16033,14860,1172,0,1366,1,5720,9757,2546,26,18,7345,3348,3997,0,11758,10275,2,0,229,22,8,10,288,16,5,0,12,6,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,13,0,0,8226,250,1236,0,8210,16,0,0,8236,24,0,0,8352,252,743,855,8345,3,0,0,8200,8300,5005,5008,5003,8,9.7,8.0,,,576.4,470.7,,,457.79999999999995,270.2,,,153.3,133.4,,,NONE,JUNGLE,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,20,5,52,3,0,0,0,0,161358,391622,51500,231,57413,22023,27364,8022,40409,13,53948,72081,16901,180,97,74070,15942,54882,3245,52524,8,1,671,197,128,16,883,31,0,78,26,27.499999999999996,23.4,0.0,0.0,2189.0,1741.7,0.0,0.0,1790.0,1297.1,0.0,0.0,2284.8999999999996,1777.7000000000003,0.0,0.0
9,200,235,1,4,JV,1an,ADC,9,True,3006,2421,2055,6672,3124,3094,3363,5,0,14,5,2,1,0,1,0,0,0,0,130843,1259,118565,11018,231,12258,207,10258,1792,7493,5,3412,14780,6292,35,24,6848,1122,5706,20,12677,11075,3,0,203,15,11,2,214,14,5,0,12,5,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,33,0,0,8304,9,4,5,8345,3,0,0,8410,61,0,0,8009,2720,0,0,8017,645,0,0,8300,8000,5005,5008,5002,9,9.2,6.800000000000001,,,472.8,293.6,,,410.1,289.0,,,221.5,178.2,,,DUO,BOTTOM,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,20,5,52,3,0,0,0,0,161358,391622,51500,231,57413,22023,27364,8022,40409,13,53948,72081,16901,180,97,74070,15942,54882,3245,52524,8,1,671,197,128,16,883,31,0,78,26,27.499999999999996,23.4,0.0,0.0,2189.0,1741.7,0.0,0.0,1790.0,1297.1,0.0,0.0,2284.8999999999996,1777.7000000000003,0.0,0.0
10,200,12,14,4,JV,Kaldalis,SUP,10,True,2065,3857,0,3067,3047,3801,3364,1,1,14,0,1,0,1605,0,0,0,0,0,20616,5652,6950,8013,0,5331,4355,510,466,8697,5,8985,3628,524,69,26,11738,3067,6278,2392,7252,6075,0,0,33,0,0,0,43,12,7,0,35,9,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,359,0,0,8463,862,0,0,8473,122,0,0,8242,12,0,0,8347,0,0,0,8306,1,0,0,8400,8300,5008,5002,5002,10,1.4,1.4,,,278.0,221.7,,,237.1,171.3,,,282.2,283.7,,,DUO,BOTTOM,1684123,ESPORTSTMNT02,1612319767819,1631,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,20,5,52,3,0,0,0,0,161358,391622,51500,231,57413,22023,27364,8022,40409,13,53948,72081,16901,180,97,74070,15942,54882,3245,52524,8,1,671,197,128,16,883,31,0,78,26,27.499999999999996,23.4,0.0,0.0,2189.0,1741.7,0.0,0.0,1790.0,1297.1,0.0,0.0,2284.8999999999996,1777.7000000000003,0.0,0.0
1,100,54,4,12,FGO,Guachi,TOP,1,False,2033,6662,3001,3047,3067,0,3340,0,2,0,0,0,0,1088,0,0,0,0,0,113051,55276,48385,9390,0,9448,8168,1280,0,2356,1,26056,6303,155,24,24,13557,2278,7877,3401,8131,7675,0,0,185,11,6,0,1198,14,1,0,9,7,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,808,0,0,8226,250,1056,0,8210,0,0,0,8237,450,0,0,8304,12,0,0,8345,3,0,0,8200,8300,5007,5008,5002,1,7.1,6.6,,,493.7,431.3,,,282.7,236.79999999999998,,,400.2,140.9,,,DUO,MIDDLE,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,2,10,4,0,0,0,0,0,249282,266620,27557,281,33940,23513,10195,230,21592,16,59377,28528,3861,161,64,74684,30917,37724,6039,42174,0,0,735,150,108,13,2756,20,0,67,35,26.900000000000002,23.700000000000003,0.0,0.0,1955.3,1769.7000000000003,0.0,0.0,1425.5,1217.7,0.0,0.0,2678.0,1523.3000000000002,0.0,0.0
2,100,203,11,4,FGO,Artomox,JG,2,False,6671,2031,2055,3094,0,3111,3364,1,4,1,0,1,0,969,0,0,0,0,0,126726,21237,96501,8986,281,5762,1031,4501,230,13897,10,11185,16372,841,39,2,25321,9611,15531,178,8289,7950,0,0,41,113,80,9,245,12,7,0,6,17,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,505,239,265,9111,36,40,0,9104,25,40,0,8014,134,0,0,8138,2,0,0,8135,1097,1,0,8000,8100,5005,5008,5002,2,1.7000000000000002,0.1,,,369.7,306.20000000000005,,,297.3,255.1,,,850.3,888.8,,,DUO,MIDDLE,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,2,10,4,0,0,0,0,0,249282,266620,27557,281,33940,23513,10195,230,21592,16,59377,28528,3861,161,64,74684,30917,37724,6039,42174,0,0,735,150,108,13,2756,20,0,67,35,26.900000000000002,23.700000000000003,0.0,0.0,1955.3,1769.7000000000003,0.0,0.0,1425.5,1217.7,0.0,0.0,2678.0,1523.3000000000002,0.0,0.0
3,100,34,4,12,FGO,OBI,MID,3,False,3108,6655,2055,1082,3158,3040,3363,1,0,1,0,1,0,0,0,0,0,0,0,158141,146177,11963,0,0,10135,9872,262,0,2771,1,5448,1760,617,28,30,15580,10644,4350,585,10149,9500,0,0,243,18,14,4,1291,15,4,0,13,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,969,0,0,8139,808,0,0,8138,4,0,0,8135,1175,1,0,8226,250,1560,0,8210,2,0,0,8100,8200,5005,5008,5003,3,9.0,7.9,,,504.3,476.20000000000005,,,347.3,263.4,,,680.5,344.7,,,DUO,BOTTOM,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,2,10,4,0,0,0,0,0,249282,266620,27557,281,33940,23513,10195,230,21592,16,59377,28528,3861,161,64,74684,30917,37724,6039,42174,0,0,735,150,108,13,2756,20,0,67,35,26.900000000000002,23.700000000000003,0.0,0.0,1955.3,1769.7000000000003,0.0,0.0,1425.5,1217.7,0.0,0.0,2678.0,1523.3000000000002,0.0,0.0
4,100,81,4,7,FGO,Wyh,ADC,4,False,6632,3035,2055,1055,3042,3158,3363,0,1,1,0,0,0,803,0,0,0,0,0,117603,4480,108162,4960,0,6009,1856,4152,0,2285,2,3176,2183,1795,19,0,7802,2963,4384,454,9795,9350,0,0,232,8,8,0,0,13,4,0,10,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,41,32,8,8009,653,0,0,9103,0,0,0,8014,77,0,0,8226,250,1287,0,8210,2,0,0,8000,8200,5005,5008,5002,4,7.8,7.5,,,359.0,294.6,,,299.7,280.1,,,252.0,70.19999999999999,,,DUO,BOTTOM,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,2,10,4,0,0,0,0,0,249282,266620,27557,281,33940,23513,10195,230,21592,16,59377,28528,3861,161,64,74684,30917,37724,6039,42174,0,0,735,150,108,13,2756,20,0,67,35,26.900000000000002,23.700000000000003,0.0,0.0,1955.3,1769.7000000000003,0.0,0.0,1425.5,1217.7,0.0,0.0,2678.0,1523.3000000000002,0.0,0.0
5,100,3,4,14,FGO,Giannio,SUP,5,False,3860,0,2065,1029,3009,2055,3364,0,3,1,0,0,0,812,0,0,0,0,0,27943,22112,1609,4221,0,2586,2586,0,0,283,2,13512,1910,453,51,8,12424,5421,5582,1421,5810,5650,0,0,34,0,0,0,22,12,4,0,29,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,149,0,0,8463,150,0,0,8473,300,0,0,8451,183,0,0,8275,1,0,0,8210,0,0,0,8400,8200,5008,5002,5003,5,1.2999999999999998,1.6,,,228.6,261.4,,,198.5,182.3,,,495.0,78.7,,,DUO,BOTTOM,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,2,10,4,0,0,0,0,0,249282,266620,27557,281,33940,23513,10195,230,21592,16,59377,28528,3861,161,64,74684,30917,37724,6039,42174,0,0,735,150,108,13,2756,20,0,67,35,26.900000000000002,23.700000000000003,0.0,0.0,1955.3,1769.7000000000003,0.0,0.0,1425.5,1217.7,0.0,0.0,2678.0,1523.3000000000002,0.0,0.0
6,200,164,4,12,BAN,Lance,TOP,6,True,3074,2055,3111,6632,1037,3044,3363,1,0,2,0,1,0,0,0,0,0,0,0,147474,698,116451,30325,0,8909,698,4798,3412,8421,1,14346,7812,5270,36,14,19303,6925,12323,54,11794,10550,3,1,222,0,0,0,225,17,7,0,15,5,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,461,401,0,8446,1440,0,0,8444,1124,0,0,8453,929,227,0,8304,10,3,0,8345,3,0,0,8400,8300,5005,5008,5003,6,8.5,5.7,,,562.7,385.6,,,473.3,224.3,,,616.2,249.0,,,NONE,JUNGLE,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,2,16,1,0,0,0,0,360938,315956,72736,499,48059,29430,12586,6039,31665,9,47393,98990,20950,218,47,69950,28172,41547,230,57127,9,2,766,266,122,56,1089,45,0,92,29,28.7,24.5,0.0,0.0,2284.9,1831.7,0.0,0.0,2013.4,1285.2000000000003,0.0,0.0,2036.5,1263.8,0.0,0.0
7,200,163,11,4,BAN,Kazuo,JG,7,True,3135,2055,3157,3020,6653,3916,3364,3,0,6,3,1,1,0,0,0,0,0,0,210227,182508,15657,12061,0,11529,10582,402,544,12389,1,10398,42268,4104,40,7,19628,7589,12039,0,12914,11610,1,0,18,224,110,45,420,16,10,0,9,8,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,610,9,0,8126,407,0,0,8138,18,0,0,8135,4739,4,0,8233,24,0,0,8236,24,0,0,8100,8200,5005,5008,5002,7,1.1,0.0,,,564.7,403.6,,,488.1,299.4,,,502.0,582.8,,,NONE,JUNGLE,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,2,16,1,0,0,0,0,360938,315956,72736,499,48059,29430,12586,6039,31665,9,47393,98990,20950,218,47,69950,28172,41547,230,57127,9,2,766,266,122,56,1089,45,0,92,29,28.7,24.5,0.0,0.0,2284.9,1831.7,0.0,0.0,2013.4,1285.2000000000003,0.0,0.0,2036.5,1263.8,0.0,0.0
8,200,112,4,12,BAN,Despe,MID,8,True,6655,3040,3113,3020,0,3057,3363,1,0,4,0,1,0,0,0,0,0,0,0,172733,147167,18406,7160,0,13438,12576,862,0,1322,1,6711,13036,3798,46,14,6702,4485,2195,22,11418,10150,3,0,246,8,1,4,220,16,8,0,18,5,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,8,0,0,8226,250,1377,0,8210,5,0,0,8237,499,0,0,8345,3,0,0,8352,189,818,557,8200,8300,5005,5008,5003,8,9.3,8.5,,,495.29999999999995,476.3,,,348.6,309.70000000000005,,,237.8,140.5,,,NONE,JUNGLE,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,2,16,1,0,0,0,0,360938,315956,72736,499,48059,29430,12586,6039,31665,9,47393,98990,20950,218,47,69950,28172,41547,230,57127,9,2,766,266,122,56,1089,45,0,92,29,28.7,24.5,0.0,0.0,2284.9,1831.7,0.0,0.0,2013.4,1285.2000000000003,0.0,0.0,2036.5,1263.8,0.0,0.0
9,200,145,7,4,BAN,23,ADC,9,True,3085,2055,3006,6672,6676,1036,3363,4,0,0,4,2,1,1774,1,0,0,0,0,186152,12122,159091,14939,499,10685,2708,6392,1583,3854,3,5766,29352,7393,29,0,9087,3431,5656,0,13653,11950,2,1,252,32,11,5,49,15,6,0,12,5,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,30,83,0,8139,572,0,0,8138,4,0,0,8135,1458,2,0,8009,905,0,0,9103,25,50,0,8100,8000,5005,5008,5002,9,8.6,8.9,,,430.7,320.9,,,459.4,295.9,,,260.4,90.4,,,SOLO,BOTTOM,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,2,16,1,0,0,0,0,360938,315956,72736,499,48059,29430,12586,6039,31665,9,47393,98990,20950,218,47,69950,28172,41547,230,57127,9,2,766,266,122,56,1089,45,0,92,29,28.7,24.5,0.0,0.0,2284.9,1831.7,0.0,0.0,2013.4,1285.2000000000003,0.0,0.0,2036.5,1263.8,0.0,0.0
10,200,79,14,4,BAN,Lyng,SUP,10,True,3158,3860,0,3067,2065,1029,3364,1,2,4,0,1,0,1171,0,0,0,0,0,33046,18443,6351,8251,0,3498,2866,132,500,5679,3,10172,6522,385,67,12,15230,5742,9334,154,7348,6830,0,0,28,2,0,2,175,12,14,0,38,6,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,0,0,0,8463,180,0,0,8473,311,0,0,8242,28,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5008,5003,5002,10,1.2,1.4,,,231.5,245.29999999999998,,,244.0,155.89999999999998,,,420.1,201.1,,,NONE,JUNGLE,1695022,ESPORTSTMNT02,1612481084739,1779,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,2,16,1,0,0,0,0,360938,315956,72736,499,48059,29430,12586,6039,31665,9,47393,98990,20950,218,47,69950,28172,41547,230,57127,9,2,766,266,122,56,1089,45,0,92,29,28.7,24.5,0.0,0.0,2284.9,1831.7,0.0,0.0,2013.4,1285.2000000000003,0.0,0.0,2036.5,1263.8,0.0,0.0
